filename,species,split,label
xc431504_0.wav,White-throated Kingfisher,val,10
xc191870_77471.wav,Common Iora,val,2
xc894014_13208.wav,Collared Kingfisher,val,1
xc724548_2465.wav,Collared Kingfisher,val,1
xc454040_7746.wav,Common Tailorbird,val,3
xc445743_7984.wav,Yellow-vented Bulbul,val,11
xc942722_14909.wav,Coppersmith Barbet,val,4
xc68672_14368.wav,Coppersmith Barbet,val,4
xc68671_9312.wav,Coppersmith Barbet,val,4
xc216929_13415.wav,Pied Fantail,val,7
xc762343_1028.wav,Collared Kingfisher,val,1
xc896469_11527.wav,Yellow-vented Bulbul,val,11
xc983625_46300.wav,Common Iora,val,2
xc21571_26549.wav,Spotted Dove,val,8
xc463124_0.wav,Coppersmith Barbet,val,4
xc804383_30354.wav,Spotted Dove,val,8
xc306378_0.wav,White-throated Kingfisher,val,10
xc438463_42192.wav,Olive-backed Sunbird,val,6
xc957189_8211.wav,Large-tailed Nightjar,val,5
xc946362_6225.wav,White-breasted Waterhen,val,9
xc595460_11169.wav,Coppersmith Barbet,val,4
xc463124_12074.wav,Coppersmith Barbet,val,4
xc630801_46111.wav,Pied Fantail,val,7
xc1075507_10570.wav,Large-tailed Nightjar,val,5
xc630801_17505.wav,Pied Fantail,val,7
xc498024_17695.wav,Yellow-vented Bulbul,val,11
xc68672_17355.wav,Coppersmith Barbet,val,4
xc810643_8280.wav,Large-tailed Nightjar,val,5
xc785734_27168.wav,Common Tailorbird,val,3
xc937313_9826.wav,Common Tailorbird,val,3
xc179372_114.wav,Collared Kingfisher,val,1
xc1004381_16699.wav,Common Tailorbird,val,3
xc19784_13104.wav,Olive-backed Sunbird,val,6
xc566244_15977.wav,Asian Koel,val,0
xc58970_0.wav,Pied Fantail,val,7
xc166760_41802.wav,Olive-backed Sunbird,val,6
xc952351_11999.wav,Olive-backed Sunbird,val,6
xc983625_35897.wav,Common Iora,val,2
xc741765_9723.wav,White-breasted Waterhen,val,9
xc166760_28888.wav,Olive-backed Sunbird,val,6
xc778393_1153.wav,Large-tailed Nightjar,val,5
xc601043_34575.wav,Large-tailed Nightjar,val,5
xc756488_18534.wav,Collared Kingfisher,val,1
xc190858_18819.wav,White-breasted Waterhen,val,9
xc630801_23815.wav,Pied Fantail,val,7
xc23969_3003.wav,Spotted Dove,val,8
xc787552_4886.wav,Asian Koel,val,0
xc498809_0.wav,White-throated Kingfisher,val,10
xc665370_0.wav,Yellow-vented Bulbul,val,11
xc656017_4359.wav,Common Tailorbird,val,3
xc156228_16854.wav,White-breasted Waterhen,val,9
xc78437_60429.wav,Yellow-vented Bulbul,val,11
xc753727_8939.wav,Asian Koel,val,0
xc68672_11391.wav,Coppersmith Barbet,val,4
xc1080608_12498.wav,Olive-backed Sunbird,val,6
xc156228_23189.wav,White-breasted Waterhen,val,9
xc656017_15184.wav,Common Tailorbird,val,3
xc858220_16534.wav,Olive-backed Sunbird,val,6
xc748015_26731.wav,Collared Kingfisher,val,1
xc936180_12077.wav,Large-tailed Nightjar,val,5
xc594968_6000.wav,Common Tailorbird,val,3
xc491961_26242.wav,Yellow-vented Bulbul,val,11
xc456703_9017.wav,Yellow-vented Bulbul,val,11
xc748015_10106.wav,Collared Kingfisher,val,1
xc162828_296.wav,Asian Koel,val,0
xc36965_927.wav,Collared Kingfisher,val,1
xc360059_41776.wav,Pied Fantail,val,7
xc919520_4942.wav,Pied Fantail,val,7
xc191870_60469.wav,Common Iora,val,2
xc162828_20482.wav,Asian Koel,val,0
xc937313_3673.wav,Common Tailorbird,val,3
xc498024_30417.wav,Yellow-vented Bulbul,val,11
xc23969_0.wav,Spotted Dove,val,8
xc753727_17582.wav,Asian Koel,val,0
xc38333_3294.wav,White-breasted Waterhen,val,9
xc785734_6295.wav,Common Tailorbird,val,3
xc239824_93109.wav,Yellow-vented Bulbul,val,11
xc956335_12294.wav,White-breasted Waterhen,val,9
xc630801_11575.wav,Pied Fantail,val,7
xc753727_29113.wav,Asian Koel,val,0
xc566244_24753.wav,Asian Koel,val,0
xc166760_25888.wav,Olive-backed Sunbird,val,6
xc151304_31747.wav,Common Iora,val,2
xc88721_3306.wav,Common Iora,val,2
xc964127_33215.wav,Coppersmith Barbet,val,4
xc191870_64932.wav,Common Iora,val,2
xc601043_22349.wav,Large-tailed Nightjar,val,5
xc152646_8569.wav,Pied Fantail,val,7
xc68672_8312.wav,Coppersmith Barbet,val,4
xc36965_28920.wav,Collared Kingfisher,val,1
xc787552_8986.wav,Asian Koel,val,0
xc724548_5556.wav,Collared Kingfisher,val,1
xc369310_4372.wav,Coppersmith Barbet,val,4
xc957189_29305.wav,Large-tailed Nightjar,val,5
xc369310_10846.wav,Coppersmith Barbet,val,4
xc545686_70255.wav,White-throated Kingfisher,val,10
xc162828_26597.wav,Asian Koel,val,0
xc919520_12491.wav,Pied Fantail,val,7
xc150955_7812.wav,Pied Fantail,val,7
xc498809_28865.wav,White-throated Kingfisher,val,10
xc304181_12000.wav,White-throated Kingfisher,val,10
xc804383_3134.wav,Spotted Dove,val,8
xc68671_4718.wav,Coppersmith Barbet,val,4
xc730878_788.wav,Pied Fantail,val,7
xc498024_26455.wav,Yellow-vented Bulbul,val,11
xc1005490_8418.wav,Pied Fantail,val,7
xc481276_7763.wav,Collared Kingfisher,val,1
xc936180_45546.wav,Large-tailed Nightjar,val,5
xc936180_8967.wav,Large-tailed Nightjar,val,5
xc802279_9584.wav,Common Iora,val,2
xc36965_25910.wav,Collared Kingfisher,val,1
xc78432_15032.wav,Asian Koel,val,0
xc748015_21146.wav,Collared Kingfisher,val,1
xc545686_60045.wav,White-throated Kingfisher,val,10
xc503457_681.wav,Pied Fantail,val,7
xc456703_26605.wav,Yellow-vented Bulbul,val,11
xc665481_4013.wav,Spotted Dove,val,8
xc952351_6000.wav,Olive-backed Sunbird,val,6
xc369310_698.wav,Coppersmith Barbet,val,4
xc150420_54788.wav,Olive-backed Sunbird,val,6
xc191870_384.wav,Common Iora,val,2
xc957189_14984.wav,Large-tailed Nightjar,val,5
xc963859_5423.wav,Asian Koel,val,0
xc191870_25256.wav,Common Iora,val,2
xc956433_2745.wav,White-breasted Waterhen,val,9
xc630801_66417.wav,Pied Fantail,val,7
xc21571_4936.wav,Spotted Dove,val,8
xc785734_23898.wav,Common Tailorbird,val,3
xc1078104_11028.wav,White-throated Kingfisher,val,10
xc151304_34748.wav,Common Iora,val,2
xc68671_28470.wav,Coppersmith Barbet,val,4
xc572499_12792.wav,Coppersmith Barbet,val,4
xc778393_28405.wav,Large-tailed Nightjar,val,5
xc21571_21856.wav,Spotted Dove,val,8
xc559648_16096.wav,White-throated Kingfisher,val,10
xc491961_20242.wav,Yellow-vented Bulbul,val,11
xc498808_30914.wav,White-throated Kingfisher,val,10
xc665481_10362.wav,Spotted Dove,val,8
xc722973_3164.wav,Collared Kingfisher,val,1
xc447267_25749.wav,Spotted Dove,val,8
xc914180_6198.wav,Common Tailorbird,val,3
xc36965_16863.wav,Collared Kingfisher,val,1
xc845707_104188.wav,Olive-backed Sunbird,val,6
xc778389_41693.wav,Spotted Dove,val,8
xc665481_1012.wav,Spotted Dove,val,8
xc914180_15613.wav,Common Tailorbird,val,3
xc858220_10474.wav,Olive-backed Sunbird,val,6
xc896469_752.wav,Yellow-vented Bulbul,val,11
xc956433_36297.wav,White-breasted Waterhen,val,9
xc19784_387.wav,Olive-backed Sunbird,val,6
xc892781_28719.wav,Large-tailed Nightjar,val,5
xc1004381_7144.wav,Common Tailorbird,val,3
xc804383_0.wav,Spotted Dove,val,8
xc545686_30214.wav,White-throated Kingfisher,val,10
xc559648_5099.wav,White-throated Kingfisher,val,10
xc41383_18914.wav,Yellow-vented Bulbul,val,11
xc756488_57043.wav,Collared Kingfisher,val,1
xc68671_19470.wav,Coppersmith Barbet,val,4
xc191870_14241.wav,Common Iora,val,2
xc491961_29242.wav,Yellow-vented Bulbul,val,11
xc892781_20683.wav,Large-tailed Nightjar,val,5
xc36965_4390.wav,Collared Kingfisher,val,1
xc785734_2342.wav,Common Tailorbird,val,3
xc914180_21836.wav,Common Tailorbird,val,3
xc438464_12925.wav,Olive-backed Sunbird,val,6
xc946362_3212.wav,White-breasted Waterhen,val,9
xc151304_8848.wav,Common Iora,val,2
xc572499_3529.wav,Coppersmith Barbet,val,4
xc156228_29051.wav,White-breasted Waterhen,val,9
xc1075507_29829.wav,Large-tailed Nightjar,val,5
xc601043_15381.wav,Large-tailed Nightjar,val,5
xc983625_11348.wav,Common Iora,val,2
xc41383_13253.wav,Yellow-vented Bulbul,val,11
xc166760_12077.wav,Olive-backed Sunbird,val,6
xc150955_31333.wav,Pied Fantail,val,7
xc491961_11242.wav,Yellow-vented Bulbul,val,11
xc156228_46082.wav,White-breasted Waterhen,val,9
xc594968_0.wav,Common Tailorbird,val,3
xc19649_0.wav,Coppersmith Barbet,val,4
xc797017_21091.wav,White-throated Kingfisher,val,10
xc845707_52082.wav,Olive-backed Sunbird,val,6
xc892781_696.wav,Large-tailed Nightjar,val,5
xc1004381_3836.wav,Common Tailorbird,val,3
xc956373_43587.wav,White-breasted Waterhen,val,9
xc595460_583.wav,Coppersmith Barbet,val,4
xc191870_69204.wav,Common Iora,val,2
xc294057_18358.wav,Common Iora,val,2
xc29590_6541.wav,Asian Koel,val,0
xc956431_20296.wav,White-breasted Waterhen,val,9
xc41383_1253.wav,Yellow-vented Bulbul,val,11
xc798675_5389.wav,Large-tailed Nightjar,val,5
xc150420_15913.wav,Olive-backed Sunbird,val,6
xc1078104_1899.wav,White-throated Kingfisher,val,10
xc1080608_28743.wav,Olive-backed Sunbird,val,6
xc29590_74435.wav,Asian Koel,val,0
xc642353_0.wav,Coppersmith Barbet,val,4
xc162828_17482.wav,Asian Koel,val,0
xc438463_34551.wav,Olive-backed Sunbird,val,6
xc463124_9070.wav,Coppersmith Barbet,val,4
xc623018_8475.wav,Common Tailorbird,val,3
xc166760_22888.wav,Olive-backed Sunbird,val,6
xc78432_21333.wav,Asian Koel,val,0
xc665481_35964.wav,Spotted Dove,val,8
xc936180_40453.wav,Large-tailed Nightjar,val,5
xc956373_31371.wav,White-breasted Waterhen,val,9
xc301717_9000.wav,Asian Koel,val,0
xc1019752_147690.wav,Spotted Dove,val,8
xc41383_24914.wav,Yellow-vented Bulbul,val,11
xc778389_20296.wav,Spotted Dove,val,8
xc778393_10602.wav,Large-tailed Nightjar,val,5
xc151304_26455.wav,Common Iora,val,2
xc802279_39220.wav,Common Iora,val,2
xc1019752_134781.wav,Spotted Dove,val,8
xc447267_8251.wav,Spotted Dove,val,8
xc360059_65280.wav,Pied Fantail,val,7
xc741765_4612.wav,White-breasted Waterhen,val,9
xc239824_46293.wav,Yellow-vented Bulbul,val,11
xc78437_28710.wav,Yellow-vented Bulbul,val,11
xc952351_0.wav,Olive-backed Sunbird,val,6
xc78437_32257.wav,Yellow-vented Bulbul,val,11
xc190858_13801.wav,White-breasted Waterhen,val,9
xc1019752_64195.wav,Spotted Dove,val,8
xc150955_0.wav,Pied Fantail,val,7
xc762343_18297.wav,Collared Kingfisher,val,1
xc756488_24119.wav,Collared Kingfisher,val,1
xc150420_43638.wav,Olive-backed Sunbird,val,6
xc942722_11824.wav,Coppersmith Barbet,val,4
xc304181_9000.wav,White-throated Kingfisher,val,10
xc29590_9541.wav,Asian Koel,val,0
xc623018_38876.wav,Common Tailorbird,val,3
xc239824_16215.wav,Yellow-vented Bulbul,val,11
xc785734_15302.wav,Common Tailorbird,val,3
xc78437_6077.wav,Yellow-vented Bulbul,val,11
xc19784_5728.wav,Olive-backed Sunbird,val,6
xc239824_33783.wav,Yellow-vented Bulbul,val,11
xc166760_3077.wav,Olive-backed Sunbird,val,6
xc78437_57404.wav,Yellow-vented Bulbul,val,11
xc797017_11226.wav,White-throated Kingfisher,val,10
xc1004381_19699.wav,Common Tailorbird,val,3
xc204551_25089.wav,Olive-backed Sunbird,val,6
xc181242_33159.wav,Collared Kingfisher,val,1
xc1005490_21528.wav,Pied Fantail,val,7
xc301717_6000.wav,Asian Koel,val,0
xc730933_51023.wav,Pied Fantail,val,7
xc545686_8446.wav,White-throated Kingfisher,val,10
xc956335_192.wav,White-breasted Waterhen,val,9
xc216929_0.wav,Pied Fantail,val,7
xc601043_28351.wav,Large-tailed Nightjar,val,5
xc304310_19096.wav,Coppersmith Barbet,val,4
xc456703_20438.wav,Yellow-vented Bulbul,val,11
xc762343_7678.wav,Collared Kingfisher,val,1
xc956433_47284.wav,White-breasted Waterhen,val,9
xc932207_12836.wav,Spotted Dove,val,8
xc498808_33914.wav,White-throated Kingfisher,val,10
xc892781_15741.wav,Large-tailed Nightjar,val,5
xc498808_17823.wav,White-throated Kingfisher,val,10
xc957189_18029.wav,Large-tailed Nightjar,val,5
xc151304_3979.wav,Common Iora,val,2
xc964127_12218.wav,Coppersmith Barbet,val,4
xc856512_0.wav,Spotted Dove,val,8
xc19649_6000.wav,Coppersmith Barbet,val,4
xc431504_3378.wav,White-throated Kingfisher,val,10
xc360059_58496.wav,Pied Fantail,val,7
xc956382_8962.wav,White-breasted Waterhen,val,9
xc937313_18326.wav,Common Tailorbird,val,3
xc498808_40379.wav,White-throated Kingfisher,val,10
xc29590_46752.wav,Asian Koel,val,0
xc798675_12986.wav,Large-tailed Nightjar,val,5
xc301717_0.wav,Asian Koel,val,0
xc294057_15020.wav,Common Iora,val,2
xc191870_33153.wav,Common Iora,val,2
xc858894_20680.wav,Asian Koel,val,0
xc956335_6450.wav,White-breasted Waterhen,val,9
xc964127_26883.wav,Coppersmith Barbet,val,4
xc956382_13470.wav,White-breasted Waterhen,val,9
xc498808_0.wav,White-throated Kingfisher,val,10
xc498809_10898.wav,White-throated Kingfisher,val,10
xc360059_32780.wav,Pied Fantail,val,7
xc702460_849.wav,Coppersmith Barbet,val,4
xc642353_16952.wav,Coppersmith Barbet,val,4
xc190858_3755.wav,White-breasted Waterhen,val,9
xc559648_22722.wav,White-throated Kingfisher,val,10
xc946362_14449.wav,White-breasted Waterhen,val,9
xc301717_18000.wav,Asian Koel,val,0
xc559648_27162.wav,White-throated Kingfisher,val,10
xc730933_30036.wav,Pied Fantail,val,7
xc166760_16888.wav,Olive-backed Sunbird,val,6
xc956431_12051.wav,White-breasted Waterhen,val,9
xc491961_14242.wav,Yellow-vented Bulbul,val,11
xc983625_2575.wav,Common Iora,val,2
xc318819_7776.wav,White-breasted Waterhen,val,9
xc239824_117348.wav,Yellow-vented Bulbul,val,11
xc1004381_25699.wav,Common Tailorbird,val,3
xc41383_10253.wav,Yellow-vented Bulbul,val,11
xc665481_32964.wav,Spotted Dove,val,8
xc756488_47108.wav,Collared Kingfisher,val,1
xc802279_46183.wav,Common Iora,val,2
xc318819_4776.wav,White-breasted Waterhen,val,9
xc498024_42860.wav,Yellow-vented Bulbul,val,11
xc642353_3526.wav,Coppersmith Barbet,val,4
xc722973_6824.wav,Collared Kingfisher,val,1
xc730878_10505.wav,Pied Fantail,val,7
xc956382_22517.wav,White-breasted Waterhen,val,9
xc798675_9320.wav,Large-tailed Nightjar,val,5
xc498024_23384.wav,Yellow-vented Bulbul,val,11
xc438463_23243.wav,Olive-backed Sunbird,val,6
xc239824_24230.wav,Yellow-vented Bulbul,val,11
xc438464_20054.wav,Olive-backed Sunbird,val,6
xc179372_3114.wav,Collared Kingfisher,val,1
xc191870_90982.wav,Common Iora,val,2
xc778393_14348.wav,Large-tailed Nightjar,val,5
xc601043_4347.wav,Large-tailed Nightjar,val,5
xc498809_31892.wav,White-throated Kingfisher,val,10
xc914180_9204.wav,Common Tailorbird,val,3
xc1004381_22699.wav,Common Tailorbird,val,3
xc207869_15797.wav,Common Iora,val,2
xc239824_81265.wav,Yellow-vented Bulbul,val,11
xc19639_1454.wav,Collared Kingfisher,val,1
xc983625_16664.wav,Common Iora,val,2
xc956382_18000.wav,White-breasted Waterhen,val,9
xc845707_140151.wav,Olive-backed Sunbird,val,6
xc78432_6878.wav,Asian Koel,val,0
xc1080608_18582.wav,Olive-backed Sunbird,val,6
xc858894_23754.wav,Asian Koel,val,0
xc802279_13573.wav,Common Iora,val,2
xc778389_29765.wav,Spotted Dove,val,8
xc858220_13525.wav,Olive-backed Sunbird,val,6
xc463124_6066.wav,Coppersmith Barbet,val,4
xc1019752_13786.wav,Spotted Dove,val,8
xc78437_3076.wav,Yellow-vented Bulbul,val,11
xc481276_0.wav,Collared Kingfisher,val,1
xc21571_32321.wav,Spotted Dove,val,8
xc730933_39945.wav,Pied Fantail,val,7
xc88721_19233.wav,Common Iora,val,2
xc456703_17428.wav,Yellow-vented Bulbul,val,11
xc166760_6077.wav,Olive-backed Sunbird,val,6
xc360059_6682.wav,Pied Fantail,val,7
xc304181_15000.wav,White-throated Kingfisher,val,10
xc956335_3317.wav,White-breasted Waterhen,val,9
xc559648_13095.wav,White-throated Kingfisher,val,10
xc1019752_37830.wav,Spotted Dove,val,8
xc788672_12063.wav,Asian Koel,test,0
xc460175_16747.wav,Common Tailorbird,test,3
xc507753_18743.wav,Coppersmith Barbet,test,4
xc69653_16852.wav,Collared Kingfisher,test,1
xc151135_23667.wav,Collared Kingfisher,test,1
xc362355_14312.wav,Coppersmith Barbet,test,4
xc834664_3739.wav,Common Tailorbird,test,3
xc834664_85381.wav,Common Tailorbird,test,3
xc192034_6283.wav,Common Iora,test,2
xc756514_27028.wav,Yellow-vented Bulbul,test,11
xc646768_8320.wav,Spotted Dove,test,8
xc107387_15834.wav,White-throated Kingfisher,test,10
xc783972_40791.wav,Spotted Dove,test,8
xc938720_6015.wav,Olive-backed Sunbird,test,6
xc598139_14782.wav,Collared Kingfisher,test,1
xc897997_27000.wav,Common Tailorbird,test,3
xc399064_60060.wav,Pied Fantail,test,7
xc460175_4141.wav,Common Tailorbird,test,3
xc646768_23175.wav,Spotted Dove,test,8
xc359360_26878.wav,Pied Fantail,test,7
xc892924_33730.wav,Pied Fantail,test,7
xc491960_5527.wav,Yellow-vented Bulbul,test,11
xc94171_36706.wav,Large-tailed Nightjar,test,5
xc94171_16486.wav,Large-tailed Nightjar,test,5
xc978648_11236.wav,Spotted Dove,test,8
xc895676_5562.wav,Large-tailed Nightjar,test,5
xc44845_3845.wav,Coppersmith Barbet,test,4
xc23897_65303.wav,Pied Fantail,test,7
xc937959_71.wav,Yellow-vented Bulbul,test,11
xc177320_16934.wav,Collared Kingfisher,test,1
xc400194_686.wav,Asian Koel,test,0
xc746297_34006.wav,Olive-backed Sunbird,test,6
xc941384_28117.wav,Coppersmith Barbet,test,4
xc788672_17036.wav,Asian Koel,test,0
xc956424_24455.wav,White-breasted Waterhen,test,9
xc319817_11166.wav,White-throated Kingfisher,test,10
xc780998_1706.wav,Pied Fantail,test,7
xc359360_688.wav,Pied Fantail,test,7
xc491960_33048.wav,Yellow-vented Bulbul,test,11
xc938746_53071.wav,Pied Fantail,test,7
xc94171_28115.wav,Large-tailed Nightjar,test,5
xc789091_6440.wav,Coppersmith Barbet,test,4
xc999426_12521.wav,Common Iora,test,2
xc783972_32863.wav,Spotted Dove,test,8
xc598139_387.wav,Collared Kingfisher,test,1
xc810644_2510.wav,Large-tailed Nightjar,test,5
xc788672_4991.wav,Asian Koel,test,0
xc711892_9528.wav,White-breasted Waterhen,test,9
xc400194_7636.wav,Asian Koel,test,0
xc810644_11958.wav,Large-tailed Nightjar,test,5
xc879487_188.wav,Spotted Dove,test,8
xc764942_42354.wav,White-breasted Waterhen,test,9
xc53860_1003.wav,Coppersmith Barbet,test,4
xc359636_12603.wav,Olive-backed Sunbird,test,6
xc864598_51317.wav,Common Tailorbird,test,3
xc23824_15295.wav,Spotted Dove,test,8
xc305691_4165.wav,Asian Koel,test,0
xc69653_1898.wav,Collared Kingfisher,test,1
xc764942_23105.wav,White-breasted Waterhen,test,9
xc442340_3868.wav,Common Tailorbird,test,3
xc620132_580.wav,Coppersmith Barbet,test,4
xc809701_3820.wav,Large-tailed Nightjar,test,5
xc23897_3405.wav,Pied Fantail,test,7
xc999426_0.wav,Common Iora,test,2
xc53860_13754.wav,Coppersmith Barbet,test,4
xc1070498_17723.wav,Olive-backed Sunbird,test,6
xc923018_13906.wav,Asian Koel,test,0
xc192034_65174.wav,Common Iora,test,2
xc631904_3905.wav,Collared Kingfisher,test,1
xc893845_21365.wav,Asian Koel,test,0
xc809701_54561.wav,Large-tailed Nightjar,test,5
xc498804_3364.wav,White-throated Kingfisher,test,10
xc604692_28641.wav,Large-tailed Nightjar,test,5
xc620793_18284.wav,White-throated Kingfisher,test,10
xc892924_59440.wav,Pied Fantail,test,7
xc864598_46403.wav,Common Tailorbird,test,3
xc151135_12240.wav,Collared Kingfisher,test,1
xc588920_58565.wav,Large-tailed Nightjar,test,5
xc893845_45500.wav,Asian Koel,test,0
xc1073299_23748.wav,Olive-backed Sunbird,test,6
xc516019_17362.wav,Yellow-vented Bulbul,test,11
xc345157_16501.wav,Yellow-vented Bulbul,test,11
xc897997_21000.wav,Common Tailorbird,test,3
xc23824_20639.wav,Spotted Dove,test,8
xc788027_13625.wav,Olive-backed Sunbird,test,6
xc646768_12757.wav,Spotted Dove,test,8
xc956441_15108.wav,White-breasted Waterhen,test,9
xc1070498_27087.wav,Olive-backed Sunbird,test,6
xc863038_9927.wav,Pied Fantail,test,7
xc622986_75809.wav,Coppersmith Barbet,test,4
xc989503_9647.wav,Large-tailed Nightjar,test,5
xc359636_3603.wav,Olive-backed Sunbird,test,6
xc507746_10019.wav,White-throated Kingfisher,test,10
xc923018_20919.wav,Asian Koel,test,0
xc531533_0.wav,Coppersmith Barbet,test,4
xc362355_0.wav,Coppersmith Barbet,test,4
xc1000900_40770.wav,White-breasted Waterhen,test,9
xc370329_3648.wav,Common Tailorbird,test,3
xc459293_21251.wav,Coppersmith Barbet,test,4
xc709128_14.wav,White-breasted Waterhen,test,9
xc978648_28103.wav,Spotted Dove,test,8
xc359360_16443.wav,Pied Fantail,test,7
xc1073299_37565.wav,Olive-backed Sunbird,test,6
xc999426_16033.wav,Common Iora,test,2
xc780998_4706.wav,Pied Fantail,test,7
xc395142_21062.wav,Large-tailed Nightjar,test,5
xc41732_6352.wav,Common Iora,test,2
xc370329_35653.wav,Common Tailorbird,test,3
xc756513_16994.wav,Yellow-vented Bulbul,test,11
xc978648_46476.wav,Spotted Dove,test,8
xc604692_2997.wav,Large-tailed Nightjar,test,5
xc809701_36894.wav,Large-tailed Nightjar,test,5
xc44935_200.wav,Spotted Dove,test,8
xc86946_32807.wav,Collared Kingfisher,test,1
xc86946_25007.wav,Collared Kingfisher,test,1
xc498804_16903.wav,White-throated Kingfisher,test,10
xc192034_155.wav,Common Iora,test,2
xc107387_11266.wav,White-throated Kingfisher,test,10
xc788027_10625.wav,Olive-backed Sunbird,test,6
xc978648_4809.wav,Spotted Dove,test,8
xc989503_6447.wav,Large-tailed Nightjar,test,5
xc938720_9296.wav,Olive-backed Sunbird,test,6
xc491960_37606.wav,Yellow-vented Bulbul,test,11
xc311314_16958.wav,White-throated Kingfisher,test,10
xc69653_24783.wav,Collared Kingfisher,test,1
xc459293_2938.wav,Coppersmith Barbet,test,4
xc86946_20251.wav,Collared Kingfisher,test,1
xc864598_29149.wav,Common Tailorbird,test,3
xc311307_8591.wav,White-throated Kingfisher,test,10
xc359360_3701.wav,Pied Fantail,test,7
xc895676_23510.wav,Large-tailed Nightjar,test,5
xc788672_869.wav,Asian Koel,test,0
xc707530_12222.wav,Common Iora,test,2
xc717550_12125.wav,Asian Koel,test,0
xc399064_22871.wav,Pied Fantail,test,7
xc620129_8801.wav,Coppersmith Barbet,test,4
xc319817_4454.wav,White-throated Kingfisher,test,10
xc23824_30990.wav,Spotted Dove,test,8
xc290642_11768.wav,Yellow-vented Bulbul,test,11
xc447292_14969.wav,White-breasted Waterhen,test,9
xc788191_171.wav,Olive-backed Sunbird,test,6
xc192034_21264.wav,Common Iora,test,2
xc588920_51895.wav,Large-tailed Nightjar,test,5
xc23824_25830.wav,Spotted Dove,test,8
xc311307_14120.wav,White-throated Kingfisher,test,10
xc764940_37053.wav,White-breasted Waterhen,test,9
xc586266_34132.wav,Pied Fantail,test,7
xc711892_6528.wav,White-breasted Waterhen,test,9
xc359360_52045.wav,Pied Fantail,test,7
xc646768_16563.wav,Spotted Dove,test,8
xc177320_36690.wav,Collared Kingfisher,test,1
xc897997_3000.wav,Common Tailorbird,test,3
xc842682_0.wav,Yellow-vented Bulbul,test,11
xc864598_11994.wav,Common Tailorbird,test,3
xc400194_30872.wav,Asian Koel,test,0
xc834664_41137.wav,Common Tailorbird,test,3
xc987391_4544.wav,White-throated Kingfisher,test,10
xc942415_30724.wav,White-throated Kingfisher,test,10
xc892924_39086.wav,Pied Fantail,test,7
xc516019_21421.wav,Yellow-vented Bulbul,test,11
xc598139_6942.wav,Collared Kingfisher,test,1
xc559887_643.wav,Common Tailorbird,test,3
xc891820_48838.wav,Common Iora,test,2
xc370329_23944.wav,Common Tailorbird,test,3
xc999426_6006.wav,Common Iora,test,2
xc809701_13532.wav,Large-tailed Nightjar,test,5
xc891820_22179.wav,Common Iora,test,2
xc834664_47432.wav,Common Tailorbird,test,3
xc192034_40482.wav,Common Iora,test,2
xc86946_10595.wav,Collared Kingfisher,test,1
xc987139_3093.wav,Coppersmith Barbet,test,4
xc842682_8748.wav,Yellow-vented Bulbul,test,11
xc370329_453.wav,Common Tailorbird,test,3
xc987139_9211.wav,Coppersmith Barbet,test,4
xc41732_88.wav,Common Iora,test,2
xc942415_15109.wav,White-throated Kingfisher,test,10
xc783972_16729.wav,Spotted Dove,test,8
xc996617_12792.wav,White-breasted Waterhen,test,9
xc938720_15.wav,Olive-backed Sunbird,test,6
xc598139_3777.wav,Collared Kingfisher,test,1
xc177320_26661.wav,Collared Kingfisher,test,1
xc1000900_4884.wav,White-breasted Waterhen,test,9
xc290642_37649.wav,Yellow-vented Bulbul,test,11
xc1070587_0.wav,Large-tailed Nightjar,test,5
xc764942_61561.wav,White-breasted Waterhen,test,9
xc44935_12806.wav,Spotted Dove,test,8
xc86946_41338.wav,Collared Kingfisher,test,1
xc938454_31596.wav,Common Iora,test,2
xc892780_4343.wav,Large-tailed Nightjar,test,5
xc996617_22726.wav,White-breasted Waterhen,test,9
xc192034_34858.wav,Common Iora,test,2
xc311312_118.wav,White-throated Kingfisher,test,10
xc710631_11852.wav,Spotted Dove,test,8
xc863038_18834.wav,Pied Fantail,test,7
xc788027_21.wav,Olive-backed Sunbird,test,6
xc620129_13119.wav,Coppersmith Barbet,test,4
xc987391_7681.wav,White-throated Kingfisher,test,10
xc460175_7473.wav,Common Tailorbird,test,3
xc345157_6354.wav,Yellow-vented Bulbul,test,11
xc1069296_0.wav,Yellow-vented Bulbul,test,11
xc1006537_725.wav,White-breasted Waterhen,test,9
xc891329_6451.wav,Asian Koel,test,0
xc507753_3402.wav,Coppersmith Barbet,test,4
xc809701_6820.wav,Large-tailed Nightjar,test,5
xc448094_23393.wav,Collared Kingfisher,test,1
xc891820_35438.wav,Common Iora,test,2
xc395142_8322.wav,Large-tailed Nightjar,test,5
xc266476_4305.wav,Collared Kingfisher,test,1
xc710631_8852.wav,Spotted Dove,test,8
xc507751_41378.wav,White-throated Kingfisher,test,10
xc978648_40426.wav,Spotted Dove,test,8
xc938454_25608.wav,Common Iora,test,2
xc646768_33384.wav,Spotted Dove,test,8
xc941384_24234.wav,Coppersmith Barbet,test,4
xc994391_57379.wav,Spotted Dove,test,8
xc834664_458.wav,Common Tailorbird,test,3
xc511255_13546.wav,Yellow-vented Bulbul,test,11
xc290642_19961.wav,Yellow-vented Bulbul,test,11
xc893845_36468.wav,Asian Koel,test,0
xc438462_39786.wav,Olive-backed Sunbird,test,6
xc491960_46514.wav,Yellow-vented Bulbul,test,11
